accuracy,auroc,benchmark,dataset_kind,diagnostic_error,mae,metrics_path,n_test,n_train,public_source,ranc_downgrades,ranc_drift_monitors,ranc_fit_samples,ranc_hard_failures,ranc_ledger_rows,ranc_max_drift_estimate,ranc_passed,ranc_policy_summary,ranc_rejected_candidates,ranc_sparse_failures,ranc_train_only_fit,rmse,scaler,seed,selected_scaler,sparse_input,sparse_output,split_strategy,task,test_density_after,test_density_before,test_nnz_after,test_nnz_before,test_nnz_delta,train_density_after,train_density_before,train_nnz_after,train_nnz_before,train_nnz_delta
0.925,0.9838205155862367,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_0/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,maxabs,0,,False,False,random,classification,0.993,0.993,5958.0,5958.0,0.0,0.9967479674796748,0.9967479674796748,11034.0,11034.0,0.0
0.95,0.9955776075935714,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_0/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,quantile,0,,False,False,random,classification,0.991,0.993,5946.0,5958.0,-12.0,0.994579945799458,0.9967479674796748,11010.0,11034.0,-24.0
0.97,0.9953618811347211,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_0/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,selector,0,robust,False,False,random,classification,0.993,0.993,5958.0,5958.0,0.0,0.9967479674796748,0.9967479674796748,11034.0,11034.0,0.0
0.975,0.995038291446446,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_0/metrics.csv,200.0,369.0,uci_via_openml,0.0,30.0,369.0,0.0,0.0,0.20327656293804316,True,zscore:30,83.0,0.0,,,ranc,0,,False,False,random,classification,1.0,0.993,6000.0,5958.0,42.0,1.0,0.9967479674796748,11070.0,11034.0,36.0
0.94,0.9887912087912089,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_1/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,none,1,,False,False,random,classification,0.997,0.997,5982.0,5982.0,0.0,0.994579945799458,0.994579945799458,11010.0,11010.0,0.0
0.955,0.9927472527472527,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_1/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,standard,1,,False,False,random,classification,0.997,0.997,5982.0,5982.0,0.0,0.994579945799458,0.994579945799458,11010.0,11010.0,0.0
0.95,0.9926373626373626,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_1/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,robust,1,,False,False,random,classification,0.997,0.997,5982.0,5982.0,0.0,0.994579945799458,0.994579945799458,11010.0,11010.0,0.0
0.935,0.9802197802197803,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_1/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,maxabs,1,,False,False,random,classification,0.997,0.997,5982.0,5982.0,0.0,0.994579945799458,0.994579945799458,11010.0,11010.0,0.0
0.94,0.9902197802197802,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_1/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,quantile,1,,False,False,random,classification,0.9936666666666667,0.997,5962.0,5982.0,-20.0,0.9924119241192412,0.994579945799458,10986.0,11010.0,-24.0
0.95,0.9853846153846154,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_1/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,selector,1,minmax,False,False,random,classification,0.997,0.997,5982.0,5982.0,0.0,0.9924119241192412,0.994579945799458,10986.0,11010.0,-24.0
0.97,0.996043956043956,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_1/metrics.csv,200.0,369.0,uci_via_openml,0.0,30.0,369.0,0.0,0.0,0.27624643896461953,True,zscore:30,80.0,0.0,,,ranc,1,,False,False,random,classification,1.0,0.997,6000.0,5982.0,18.0,1.0,0.994579945799458,11070.0,11010.0,60.0
0.935,0.9864176570458405,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_2/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,none,2,,False,False,random,classification,0.996,0.996,5976.0,5976.0,0.0,0.9951219512195122,0.9951219512195122,11016.0,11016.0,0.0
0.97,0.989176570458404,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_2/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,standard,2,,False,False,random,classification,0.996,0.996,5976.0,5976.0,0.0,0.9951219512195122,0.9951219512195122,11016.0,11016.0,0.0
0.975,0.9909804753820033,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_2/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,robust,2,,False,False,random,classification,0.996,0.996,5976.0,5976.0,0.0,0.9951219512195122,0.9951219512195122,11016.0,11016.0,0.0
0.94,0.9810059422750423,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_2/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,maxabs,2,,False,False,random,classification,0.996,0.996,5976.0,5976.0,0.0,0.9951219512195122,0.9951219512195122,11016.0,11016.0,0.0
0.93,0.987160441426146,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_2/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,quantile,2,,False,False,random,classification,0.9925,0.996,5955.0,5976.0,-21.0,0.9929539295392954,0.9951219512195122,10992.0,11016.0,-24.0
0.975,0.9909804753820033,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_2/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,selector,2,robust,False,False,random,classification,0.996,0.996,5976.0,5976.0,0.0,0.9951219512195122,0.9951219512195122,11016.0,11016.0,0.0
0.97,0.990025466893039,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_2/metrics.csv,200.0,369.0,uci_via_openml,0.0,30.0,369.0,0.0,0.0,0.21156192129629578,True,zscore:30,80.0,0.0,,,ranc,2,,False,False,random,classification,1.0,0.996,6000.0,5976.0,24.0,1.0,0.9951219512195122,11070.0,11016.0,54.0
0.7777777777777778,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_0/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,none,0,,False,False,random,classification,0.9934530490086045,0.9934530490086045,5311.0,5311.0,0.0,0.9927140255009107,0.9927140255009107,9810.0,9810.0,0.0
0.7845117845117845,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_0/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,standard,0,,False,False,random,classification,0.9934530490086045,0.9934530490086045,5311.0,5311.0,0.0,0.9927140255009107,0.9927140255009107,9810.0,9810.0,0.0
0.7508417508417509,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_0/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,robust,0,,False,False,random,classification,0.9934530490086045,0.9934530490086045,5311.0,5311.0,0.0,0.9927140255009107,0.9927140255009107,9810.0,9810.0,0.0
0.6195286195286195,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_0/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,maxabs,0,,False,False,random,classification,0.9934530490086045,0.9934530490086045,5311.0,5311.0,0.0,0.9927140255009107,0.9927140255009107,9810.0,9810.0,0.0
0.7037037037037037,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_0/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,quantile,0,,False,False,random,classification,0.9854096520763187,0.9934530490086045,5268.0,5311.0,-43.0,0.9872495446265938,0.9927140255009107,9756.0,9810.0,-54.0
0.7508417508417509,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_0/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,selector,0,robust,False,False,random,classification,0.9934530490086045,0.9934530490086045,5311.0,5311.0,0.0,0.9927140255009107,0.9927140255009107,9810.0,9810.0,0.0
0.7878787878787878,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_0/metrics.csv,297.0,549.0,uci_via_openml,0.0,18.0,549.0,0.0,2.0,0.33725,True,"maxabs:1, robust_affine:1, zscore:16",41.0,0.0,,,ranc,0,,False,False,random,classification,0.9869060980172091,0.9934530490086045,5276.0,5311.0,-35.0,0.9878567091681846,0.9927140255009107,9762.0,9810.0,-48.0
0.8013468013468014,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_1/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,none,1,,False,False,random,classification,0.9940142162364385,0.9940142162364385,5314.0,5314.0,0.0,0.9924104432301154,0.9924104432301154,9807.0,9807.0,0.0
0.7777777777777778,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_1/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,standard,1,,False,False,random,classification,0.9940142162364385,0.9940142162364385,5314.0,5314.0,0.0,0.9924104432301154,0.9924104432301154,9807.0,9807.0,0.0
0.7710437710437711,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_1/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,robust,1,,False,False,random,classification,0.9940142162364385,0.9940142162364385,5314.0,5314.0,0.0,0.9924104432301154,0.9924104432301154,9807.0,9807.0,0.0
0.6262626262626263,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_1/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,maxabs,1,,False,False,random,classification,0.9940142162364385,0.9940142162364385,5314.0,5314.0,0.0,0.9924104432301154,0.9924104432301154,9807.0,9807.0,0.0
0.7104377104377104,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_1/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,quantile,1,,False,False,random,classification,0.9884025439580996,0.9940142162364385,5284.0,5314.0,-30.0,0.9872495446265938,0.9924104432301154,9756.0,9807.0,-51.0
0.7777777777777778,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_1/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,selector,1,standard,False,False,random,classification,0.9940142162364385,0.9940142162364385,5314.0,5314.0,0.0,0.9924104432301154,0.9924104432301154,9807.0,9807.0,0.0
0.7878787878787878,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_1/metrics.csv,297.0,549.0,uci_via_openml,0.0,18.0,549.0,0.0,1.0,0.33725,True,"maxabs:1, zscore:17",39.0,0.0,,,ranc,1,,False,False,random,classification,0.9955106621773289,0.9940142162364385,5322.0,5314.0,8.0,0.9946367132159482,0.9924104432301154,9829.0,9807.0,22.0
0.7878787878787878,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_2/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,none,2,,False,False,random,classification,0.9925177702955481,0.9925177702955481,5306.0,5306.0,0.0,0.9932199959522364,0.9932199959522364,9815.0,9815.0,0.0
0.7575757575757576,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_2/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,standard,2,,False,False,random,classification,0.9925177702955481,0.9925177702955481,5306.0,5306.0,0.0,0.9932199959522364,0.9932199959522364,9815.0,9815.0,0.0
0.7407407407407407,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_2/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,robust,2,,False,False,random,classification,0.9925177702955481,0.9925177702955481,5306.0,5306.0,0.0,0.9932199959522364,0.9932199959522364,9815.0,9815.0,0.0
0.6262626262626263,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_2/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,maxabs,2,,False,False,random,classification,0.9925177702955481,0.9925177702955481,5306.0,5306.0,0.0,0.9932199959522364,0.9932199959522364,9815.0,9815.0,0.0
0.7138047138047138,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_2/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,quantile,2,,False,False,random,classification,0.9878413767302656,0.9925177702955481,5281.0,5306.0,-25.0,0.987350738716859,0.9932199959522364,9757.0,9815.0,-58.0
0.7575757575757576,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_2/metrics.csv,297.0,549.0,uci_via_openml,,,,,,,,,,,,,selector,2,standard,False,False,random,classification,0.9925177702955481,0.9925177702955481,5306.0,5306.0,0.0,0.9932199959522364,0.9932199959522364,9815.0,9815.0,0.0
0.7676767676767676,,openml_vehicle,openml,,,outputs/openml/runs/openml_vehicle/seed_2/metrics.csv,297.0,549.0,uci_via_openml,0.0,18.0,549.0,0.0,1.0,0.33725,True,"maxabs:1, zscore:17",39.0,0.0,,,ranc,2,,False,False,random,classification,0.9949494949494949,0.9925177702955481,5319.0,5306.0,13.0,0.9949402954867436,0.9932199959522364,9832.0,9815.0,17.0
0.9672619047619048,0.9758016919142238,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_0/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,none,0,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9672619047619048,0.9837104072398191,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_0/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,standard,0,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9672619047619048,0.9758016919142238,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_0/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,robust,0,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9672619047619048,0.9758016919142238,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_0/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,maxabs,0,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9672619047619048,0.9758016919142238,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_0/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,quantile,0,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9672619047619048,0.9837104072398191,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_0/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,selector,0,standard,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9672619047619048,0.9760771198111351,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_0/metrics.csv,336.0,622.0,uci_via_openml,0.0,27.0,622.0,0.0,5.0,1.349,True,"maxabs:22, robust_affine:5",69.0,0.0,,,ranc,0,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9761904761904762,0.9842948219561499,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_1/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,none,1,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9761904761904762,0.9890374747317681,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_1/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,standard,1,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9761904761904762,0.9842948219561499,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_1/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,robust,1,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9761904761904762,0.9842948219561499,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_1/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,maxabs,1,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9761904761904762,0.9842948219561499,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_1/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,quantile,1,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9761904761904762,0.9890374747317681,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_1/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,selector,1,standard,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9761904761904762,0.9844891929715441,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_1/metrics.csv,336.0,622.0,uci_via_openml,0.0,27.0,622.0,0.0,6.0,0.0,True,"maxabs:21, robust_affine:6",72.0,0.0,,,ranc,1,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9553571428571429,0.9912037914691944,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_2/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,none,2,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9880952380952381,0.995260663507109,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_2/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,standard,2,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9553571428571429,0.9912037914691944,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_2/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,robust,2,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9553571428571429,0.9912037914691944,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_2/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,maxabs,2,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9553571428571429,0.9912037914691944,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_2/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,quantile,2,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9880952380952381,0.995260663507109,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_2/metrics.csv,336.0,622.0,uci_via_openml,,,,,,,,,,,,,selector,2,standard,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.9494047619047619,0.9913554502369668,openml_tic_tac_toe,openml,,,outputs/openml/runs/openml_tic_tac_toe/seed_2/metrics.csv,336.0,622.0,uci_via_openml,0.0,27.0,622.0,0.0,7.0,0.0,True,"maxabs:20, robust_affine:7",75.0,0.0,,,ranc,2,,False,False,random,classification,0.3333333333333333,0.3333333333333333,3024.0,3024.0,0.0,0.3333333333333333,0.3333333333333333,5598.0,5598.0,0.0
0.5038759689922481,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_0/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,none,0,,False,False,random,classification,0.37233527131782945,0.37233527131782945,4611.0,4611.0,0.0,0.37221351445489376,0.37221351445489376,8549.0,8549.0,0.0
0.5058139534883721,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_0/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,standard,0,,False,False,random,classification,0.37233527131782945,0.37233527131782945,4611.0,4611.0,0.0,0.37221351445489376,0.37221351445489376,8549.0,8549.0,0.0
0.5038759689922481,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_0/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,robust,0,,False,False,random,classification,0.37233527131782945,0.37233527131782945,4611.0,4611.0,0.0,0.37221351445489376,0.37221351445489376,8549.0,8549.0,0.0
0.5058139534883721,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_0/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,maxabs,0,,False,False,random,classification,0.37233527131782945,0.37233527131782945,4611.0,4611.0,0.0,0.37221351445489376,0.37221351445489376,8549.0,8549.0,0.0
0.5329457364341085,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_0/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,quantile,0,,False,False,random,classification,0.3722545219638243,0.37233527131782945,4610.0,4611.0,-1.0,0.37212643678160917,0.37221351445489376,8547.0,8549.0,-2.0
0.5329457364341085,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_0/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,selector,0,quantile,False,False,random,classification,0.3722545219638243,0.37233527131782945,4610.0,4611.0,-1.0,0.37212643678160917,0.37221351445489376,8547.0,8549.0,-2.0
0.5,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_0/metrics.csv,516.0,957.0,uci_via_openml,0.0,24.0,957.0,0.0,19.0,0.0,True,"maxabs:9, robust_affine:14, zscore:1",90.0,0.0,,,ranc,0,,False,False,random,classification,0.37233527131782945,0.37233527131782945,4611.0,4611.0,0.0,0.37221351445489376,0.37221351445489376,8549.0,8549.0,0.0
0.5193798449612403,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_1/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,none,1,,False,False,random,classification,0.3717700258397933,0.3717700258397933,4604.0,4604.0,0.0,0.3725182863113898,0.3725182863113898,8556.0,8556.0,0.0
0.5174418604651163,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_1/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,standard,1,,False,False,random,classification,0.3717700258397933,0.3717700258397933,4604.0,4604.0,0.0,0.3725182863113898,0.3725182863113898,8556.0,8556.0,0.0
0.5135658914728682,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_1/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,robust,1,,False,False,random,classification,0.3717700258397933,0.3717700258397933,4604.0,4604.0,0.0,0.3725182863113898,0.3725182863113898,8556.0,8556.0,0.0
0.5329457364341085,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_1/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,maxabs,1,,False,False,random,classification,0.3717700258397933,0.3717700258397933,4604.0,4604.0,0.0,0.3725182863113898,0.3725182863113898,8556.0,8556.0,0.0
0.5581395348837209,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_1/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,quantile,1,,False,False,random,classification,0.3717700258397933,0.3717700258397933,4604.0,4604.0,0.0,0.37238766980146293,0.3725182863113898,8553.0,8556.0,-3.0
0.5581395348837209,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_1/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,selector,1,quantile,False,False,random,classification,0.3717700258397933,0.3717700258397933,4604.0,4604.0,0.0,0.37238766980146293,0.3725182863113898,8553.0,8556.0,-3.0
0.5310077519379846,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_1/metrics.csv,516.0,957.0,uci_via_openml,0.0,24.0,957.0,0.0,19.0,0.0,True,"maxabs:9, robust_affine:14, zscore:1",90.0,0.0,,,ranc,1,,False,False,random,classification,0.3717700258397933,0.3717700258397933,4604.0,4604.0,0.0,0.3725182863113898,0.3725182863113898,8556.0,8556.0,0.0
0.501937984496124,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_2/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,none,2,,False,False,random,classification,0.3721737726098191,0.3721737726098191,4609.0,4609.0,0.0,0.37230059212817834,0.37230059212817834,8551.0,8551.0,0.0
0.4941860465116279,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_2/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,standard,2,,False,False,random,classification,0.3721737726098191,0.3721737726098191,4609.0,4609.0,0.0,0.37230059212817834,0.37230059212817834,8551.0,8551.0,0.0
0.5038759689922481,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_2/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,robust,2,,False,False,random,classification,0.3721737726098191,0.3721737726098191,4609.0,4609.0,0.0,0.37230059212817834,0.37230059212817834,8551.0,8551.0,0.0
0.501937984496124,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_2/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,maxabs,2,,False,False,random,classification,0.3721737726098191,0.3721737726098191,4609.0,4609.0,0.0,0.37230059212817834,0.37230059212817834,8551.0,8551.0,0.0
0.5329457364341085,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_2/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,quantile,2,,False,False,random,classification,0.37209302325581395,0.3721737726098191,4608.0,4609.0,-1.0,0.37221351445489376,0.37230059212817834,8549.0,8551.0,-2.0
0.5058139534883721,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_2/metrics.csv,516.0,957.0,uci_via_openml,,,,,,,,,,,,,selector,2,minmax,False,False,random,classification,0.37209302325581395,0.3721737726098191,4608.0,4609.0,-1.0,0.37221351445489376,0.37230059212817834,8549.0,8551.0,-2.0
0.501937984496124,,openml_cmc,openml,,,outputs/openml/runs/openml_cmc/seed_2/metrics.csv,516.0,957.0,uci_via_openml,0.0,24.0,957.0,0.0,17.0,0.0,True,"maxabs:11, robust_affine:12, zscore:1",84.0,0.0,,,ranc,2,,False,False,random,classification,0.3721737726098191,0.3721737726098191,4609.0,4609.0,0.0,0.37230059212817834,0.37230059212817834,8551.0,8551.0,0.0
